-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 04/15/2026 in LST
Location: latitude  34.1623   longitude 90.6141 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 5174.24 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,DOY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN,PS
2022,94,-7.86,-3.84,-12.66,56.97,0.0,3.55,6.87,0.95,54.06
2022,95,-7.23,-1.43,-13.12,48.29,0.47,5.57,12.1,0.67,54.24
2022,96,-5.79,1.61,-15.22,42.21,0.0,3.32,6.7,0.61,54.42
2022,97,-3.67,2.08,-9.74,34.24,0.0,4.58,7.59,0.87,54.23
2022,98,-5.7,1.03,-13.25,39.93,0.0,3.04,5.5,0.16,54.19
2022,99,-3.99,2.71,-13.59,36.6,0.0,4.68,7.99,1.42,54.05
2022,100,-4.5,-0.85,-8.98,56.06,0.0,4.47,12.98,0.42,53.92
2022,101,-6.01,0.66,-14.51,54.13,0.0,6.13,10.32,2.16,54.18
2022,102,-3.62,2.88,-10.72,42.62,0.0,5.1,8.15,2.17,54.06
2022,103,-4.21,-0.03,-9.11,53.23,0.0,3.77,6.4,0.56,53.87
2022,104,-4.44,0.52,-9.25,61.66,0.46,4.51,7.37,2.59,53.57
2022,105,-5.73,-1.74,-9.91,61.45,0.62,3.53,6.53,0.27,53.57
2022,106,-6.47,-1.3,-11.29,51.17,1.1,5.91,8.38,3.34,53.65
2022,107,-9.27,-5.23,-13.49,50.24,0.39,4.33,7.67,0.98,53.85
2022,108,-9.0,-2.14,-16.88,43.61,0.02,8.87,13.56,3.62,54.04
2022,109,-7.6,-0.17,-17.14,45.35,0.0,4.08,7.03,0.23,54.28
2022,110,-3.97,4.3,-13.89,38.09,3.46,6.82,9.23,3.7,54.07
2022,111,-3.37,3.3,-9.67,58.32,0.66,6.77,10.03,1.74,53.85
2022,112,-3.17,3.46,-10.53,63.05,0.23,4.39,8.5,0.56,53.95
2022,113,-3.17,1.64,-8.46,57.52,0.5,5.26,8.37,1.74,53.77
2022,114,-2.57,1.99,-6.47,49.55,0.35,5.43,8.86,2.09,53.77
2022,115,-4.13,-0.87,-7.92,56.06,1.07,3.8,7.43,0.2,53.87
2022,116,-4.68,0.47,-11.47,62.7,0.07,7.6,10.23,3.75,53.85
2022,117,-5.39,0.6,-11.54,50.94,0.06,6.36,11.36,3.21,54.09
2022,118,-3.41,3.38,-9.53,51.22,0.09,9.35,15.17,4.94,53.96
2022,119,-6.82,-0.88,-12.78,41.27,0.0,10.09,14.56,4.1,54.12
2022,120,-9.76,-2.36,-17.05,31.23,0.0,9.37,13.9,2.88,54.1
2022,121,-7.89,1.29,-18.3,31.13,0.0,6.43,11.08,2.5,54.06
2022,122,-6.22,-0.64,-13.65,37.43,0.0,4.37,8.12,2.35,54.05
2022,123,-3.44,2.82,-9.35,34.35,0.0,3.09,4.28,2.12,54.24
2022,124,-0.84,5.99,-8.13,32.94,0.0,2.11,3.42,1.08,54.25
2022,125,0.84,8.08,-5.71,33.3,0.0,2.65,3.99,1.49,54.13
2022,126,1.57,9.59,-5.84,43.13,0.2,4.78,8.23,1.5,54.05
2022,127,0.76,7.74,-6.13,63.56,5.88,4.92,7.12,1.67,54.07
2022,128,-1.34,5.92,-7.38,51.93,1.31,5.81,6.89,4.46,54.27
2022,129,0.27,8.04,-7.4,48.24,1.21,3.8,5.77,2.18,54.15
2022,130,-1.32,4.92,-6.09,70.21,3.2,5.28,6.51,4.19,54.09
2022,131,-1.96,4.12,-7.47,59.51,0.05,2.53,4.21,0.74,54.26
2022,132,0.26,8.5,-6.68,56.88,1.11,3.65,5.72,0.63,53.99
2022,133,-0.99,6.24,-7.02,63.05,1.53,4.35,8.47,0.62,53.83
2022,134,-1.79,5.65,-7.71,60.57,0.32,6.42,10.65,3.11,54.01
2022,135,-0.18,7.27,-8.11,40.27,0.0,3.44,5.82,0.73,54.31
2022,136,1.27,8.1,-4.8,59.84,0.84,4.08,6.91,1.79,53.95
2022,137,0.64,8.02,-5.66,62.7,0.34,5.66,8.99,0.67,53.8
2022,138,-1.3,4.72,-6.09,60.08,0.5,4.53,6.4,1.95,54.04
2022,139,-2.34,2.84,-5.98,72.62,4.45,6.46,9.34,5.11,54.05
2022,140,-3.35,2.9,-9.61,67.21,5.83,6.09,8.56,3.58,54.06
2022,141,-2.13,6.51,-10.02,55.35,0.03,3.9,5.57,2.49,53.97
2022,142,-0.66,4.28,-6.67,60.38,2.2,5.29,8.03,2.59,53.64
2022,143,0.45,4.75,-3.32,71.55,0.49,2.08,3.89,1.27,53.65
2022,144,2.81,9.85,-4.75,58.61,0.13,4.27,7.29,1.48,53.98
2022,145,2.64,9.67,-3.57,68.93,1.29,4.02,6.77,1.4,54.09
2022,146,1.72,7.79,-5.16,69.61,6.0,4.7,8.63,1.32,53.92
2022,147,-0.08,5.94,-5.51,64.65,1.8,5.22,7.49,3.54,53.99
2022,148,1.51,8.89,-6.13,61.48,0.1,3.77,5.98,0.45,53.97
2022,149,2.49,9.45,-4.19,63.96,2.92,3.24,5.5,0.99,53.97
2022,150,4.54,12.7,-3.6,59.6,5.68,4.23,7.77,2.03,53.88
2022,151,4.85,13.06,-4.37,46.03,4.5,5.32,8.71,2.97,53.9
2022,152,5.17,14.25,-4.46,43.91,0.37,6.67,10.9,3.8,53.93
2022,153,4.29,13.19,-5.16,47.31,0.34,6.57,12.17,0.95,53.91
2022,154,3.23,12.09,-6.89,57.82,1.59,5.09,9.35,1.58,53.93
2022,155,4.9,14.59,-5.88,55.03,0.43,6.53,11.71,2.15,53.94
2022,156,4.62,14.49,-6.29,57.72,1.14,6.86,10.09,3.63,54.08
2022,157,4.84,14.64,-6.33,54.83,0.19,6.17,9.98,1.92,54.11
2022,158,5.18,14.93,-5.24,59.66,0.68,5.29,7.46,1.78,54.08
2022,159,3.81,13.06,-4.96,65.91,2.0,6.05,7.49,4.11,54.1
2022,160,2.66,10.95,-5.92,69.27,1.45,4.55,7.1,1.67,54.09
2022,161,3.85,11.89,-4.98,63.44,5.69,4.24,7.33,2.09,53.98
2022,162,1.67,9.57,-6.25,68.67,4.32,4.17,7.54,0.57,54.05
2022,163,2.42,10.68,-6.31,60.03,1.13,3.28,7.23,1.24,54.25
2022,164,4.36,11.95,-2.97,59.96,1.07,3.94,7.21,1.29,54.23
2022,165,4.95,13.14,-3.15,62.32,4.71,3.95,7.78,0.68,54.13
2022,166,1.64,7.77,-3.2,76.18,5.15,1.77,3.99,0.67,54.13
2022,167,2.71,11.26,-5.44,68.14,3.01,2.81,4.83,0.76,54.08
2022,168,4.23,11.47,-3.02,66.05,3.03,5.38,9.75,1.65,53.86
2022,169,4.09,11.51,-3.62,66.59,7.57,7.08,10.85,2.73,53.9
2022,170,5.17,13.12,-4.14,62.19,5.13,6.66,10.65,1.61,53.83
2022,171,4.99,12.18,-3.91,64.25,4.86,5.86,9.16,2.6,53.77
2022,172,6.0,13.21,-1.9,58.13,8.4,5.04,7.88,1.47,53.93
2022,173,6.03,12.26,-0.71,66.68,11.22,2.65,4.01,0.43,54.35
2022,174,8.2,16.38,-0.71,64.43,0.31,2.79,3.99,0.17,54.46
2022,175,8.18,15.04,1.18,67.15,0.59,1.93,3.14,0.78,54.34
2022,176,7.86,15.51,1.21,68.34,8.14,4.69,7.35,1.4,54.19
2022,177,5.59,13.18,-2.43,61.27,1.68,4.66,6.52,3.2,54.42
2022,178,4.56,12.7,-4.43,62.18,0.26,4.23,6.3,2.21,54.46
2022,179,3.31,11.54,-4.55,60.96,0.42,3.72,5.9,2.38,54.45
2022,180,3.09,11.36,-5.5,63.31,0.47,2.71,3.67,0.88,54.4
2022,181,4.08,10.77,-2.33,61.22,0.44,2.78,5.69,0.46,54.36
2022,182,4.28,12.93,-4.57,57.58,0.17,2.95,5.0,1.92,54.41
2022,183,6.28,14.93,-2.16,44.18,0.02,2.74,5.09,0.35,54.36
2022,184,6.47,15.63,-3.05,41.12,0.0,4.72,7.68,2.2,54.36
2022,185,4.91,14.24,-4.83,45.59,0.0,4.9,7.21,2.52,54.57
2022,186,6.88,16.43,-4.52,43.94,0.0,2.05,3.9,0.77,54.62
2022,187,8.83,18.37,-1.57,39.78,0.0,4.77,8.27,2.49,54.62
2022,188,10.11,19.65,-1.43,43.24,0.0,4.13,6.78,2.24,54.6
2022,189,10.09,20.0,-0.14,58.49,0.13,3.15,4.64,1.93,54.46
2022,190,9.06,16.59,2.66,66.48,8.13,4.12,6.98,0.7,54.22
2022,191,7.06,14.28,1.93,74.55,15.65,4.66,7.77,0.24,54.17
2022,192,7.12,13.75,1.47,74.35,7.66,3.77,6.67,0.55,54.2
2022,193,7.72,15.96,2.46,74.46,8.2,3.29,6.2,0.79,54.22
2022,194,8.44,15.15,1.94,71.29,16.07,3.17,4.63,1.51,54.15
2022,195,8.83,14.94,2.32,71.68,5.77,4.82,6.94,3.22,54.15
2022,196,7.98,15.1,1.34,68.19,4.81,6.39,10.03,3.41,54.3
2022,197,7.17,13.76,0.37,69.4,1.98,4.81,6.85,1.28,54.33
2022,198,7.74,15.14,0.08,66.8,0.99,5.04,8.44,0.78,54.36
2022,199,3.9,11.78,-4.06,56.96,1.54,5.81,8.53,3.88,54.47
2022,200,3.38,12.63,-5.64,42.24,0.0,3.97,7.64,0.3,54.4
2022,201,3.72,10.95,-4.05,53.05,5.39,3.52,6.69,1.44,54.36
2022,202,1.85,9.33,-4.91,47.03,0.25,4.83,6.66,1.36,54.59
2022,203,4.73,13.46,-5.89,37.68,1.03,3.13,4.85,0.78,54.67
2022,204,7.0,15.17,-4.74,39.85,0.0,2.94,5.56,0.71,54.53
2022,205,7.25,16.12,-2.36,43.3,0.0,2.12,3.59,0.21,54.49
2022,206,7.87,15.92,-2.7,48.2,0.0,2.57,5.98,0.37,54.56
2022,207,6.44,13.01,-1.18,60.15,0.0,4.4,6.93,3.06,54.62
2022,208,5.79,14.17,-3.9,62.35,0.0,2.47,3.69,0.81,54.66
2022,209,4.98,11.57,-0.68,69.4,0.58,2.74,3.93,1.76,54.62
2022,210,6.58,14.88,-2.58,59.0,0.74,2.85,4.27,1.79,54.48
2022,211,5.31,11.12,-2.03,66.18,10.86,2.68,4.63,0.92,54.35
2022,212,6.95,15.26,-0.06,70.02,0.9,2.77,5.49,0.27,54.14
2022,213,8.51,15.77,0.86,67.69,1.42,4.65,7.74,2.18,54.12
2022,214,9.0,16.03,1.74,67.69,2.19,2.89,4.27,0.21,54.22
2022,215,8.82,15.94,2.09,72.07,3.4,1.89,3.43,0.15,54.41
2022,216,9.11,16.54,3.44,71.75,1.02,3.34,5.21,2.2,54.48
2022,217,9.29,16.72,3.21,69.82,3.05,4.65,7.88,2.41,54.44
2022,218,9.67,17.49,1.63,66.71,0.13,4.61,6.76,2.82,54.34
2022,219,8.59,15.96,0.91,66.2,0.65,4.18,5.81,2.57,54.39
2022,220,8.98,17.48,0.14,60.87,0.12,4.98,7.58,2.58,54.48
2022,221,9.48,17.88,0.51,60.64,0.67,3.36,4.9,1.6,54.56
2022,222,10.99,19.34,2.56,54.26,0.42,2.34,3.68,0.56,54.53
2022,223,9.01,16.06,2.48,67.42,14.7,2.56,4.53,1.13,54.59
2022,224,9.96,16.81,1.33,58.09,6.63,2.49,3.54,0.53,54.55
2022,225,9.25,16.38,2.71,65.1,5.36,2.89,5.12,0.69,54.47
2022,226,8.69,16.27,2.25,73.57,6.76,2.23,4.9,0.21,54.48
2022,227,9.41,16.93,3.3,65.33,0.7,4.17,6.46,2.06,54.52
2022,228,9.44,17.07,1.59,59.82,0.13,2.98,4.13,1.79,54.44
2022,229,8.6,15.53,1.84,67.33,0.75,4.22,5.24,2.8,54.41
2022,230,7.92,14.46,0.37,65.95,3.7,3.64,5.66,1.6,54.43
2022,231,6.81,14.58,1.4,74.52,1.58,2.36,3.48,1.35,54.48
2022,232,8.33,15.88,0.99,70.14,1.04,6.45,10.45,3.32,54.27
2022,233,7.94,15.02,1.62,67.77,2.51,6.45,9.67,3.82,54.22
2022,234,7.39,15.05,0.07,69.55,0.35,6.18,8.99,2.95,54.29
2022,235,7.23,13.84,0.7,69.01,0.82,4.67,7.15,2.62,54.52
2022,236,7.32,14.1,0.17,67.47,3.31,3.66,5.61,2.17,54.65
2022,237,8.79,16.94,-0.01,60.44,2.26,3.74,5.41,2.1,54.57
2022,238,8.6,16.12,0.53,62.17,3.89,3.76,5.12,2.35,54.47
2022,239,7.64,15.34,0.4,69.89,1.9,3.62,4.86,2.21,54.32
2022,240,7.99,15.29,1.64,72.04,5.69,3.59,6.08,1.6,54.27
2022,241,7.71,14.37,1.6,67.7,12.69,3.24,6.93,0.44,54.38
2022,242,7.13,15.23,0.26,67.67,1.62,4.58,7.8,1.7,54.43
2022,243,5.24,13.08,-3.26,71.97,6.81,4.05,7.11,1.91,54.41
2022,244,6.47,14.96,-1.49,68.45,0.75,4.6,8.24,1.31,54.37
2022,245,3.42,11.86,-4.14,70.07,2.38,5.11,8.57,2.08,54.42
2022,246,-1.09,4.59,-6.65,69.03,1.51,3.33,4.91,2.0,54.42
2022,247,-2.45,2.18,-7.14,68.0,0.7,2.78,4.4,0.71,54.39
2022,248,-0.04,7.16,-6.87,61.46,0.27,2.89,4.66,0.55,54.37
2022,249,2.68,9.91,-3.69,67.06,1.35,5.53,12.86,0.39,54.32
2022,250,1.54,8.96,-4.66,68.59,0.46,2.78,5.17,1.34,54.65
2022,251,1.45,10.16,-5.81,57.1,0.44,3.11,5.42,2.06,54.78
2022,252,1.87,10.53,-5.3,50.67,0.01,3.51,5.35,2.24,54.72
2022,253,2.34,10.56,-5.06,63.55,0.08,3.67,5.95,1.45,54.62
2022,254,2.64,9.63,-3.25,73.79,0.9,2.63,4.33,0.59,54.47
2022,255,3.12,10.48,-3.44,75.62,4.52,3.91,7.47,0.57,54.24
2022,256,4.1,12.0,-3.86,68.5,2.37,4.08,7.5,1.25,54.29
2022,257,3.73,10.65,-2.32,76.85,3.64,4.52,6.58,2.55,54.37
2022,258,3.34,10.97,-2.61,77.12,8.91,4.89,10.56,1.53,54.15
2022,259,2.12,8.81,-2.94,78.75,2.79,2.32,3.76,0.18,54.05
2022,260,3.92,10.67,-2.78,74.99,3.58,4.07,7.5,0.87,54.14
2022,261,4.34,11.2,-2.22,73.5,13.79,5.13,8.97,2.61,54.32
2022,262,1.33,5.94,-2.44,84.66,5.28,1.94,3.83,0.05,54.5
2022,263,2.22,8.82,-5.16,77.12,2.8,2.98,4.74,0.43,54.49
2022,264,1.84,9.17,-3.33,80.92,4.01,4.66,7.08,1.75,54.39
2022,265,0.88,9.22,-5.39,77.84,5.44,6.49,11.8,2.74,54.23
2022,266,-0.28,6.84,-5.83,71.72,1.22,3.04,6.6,0.58,54.26
2022,267,0.47,7.18,-5.44,62.84,0.54,3.18,6.38,1.32,54.27
2022,268,1.61,8.67,-5.07,76.67,4.38,4.28,10.63,0.96,54.14
2022,269,1.4,7.57,-5.68,76.97,4.31,6.56,12.84,1.48,54.06
2022,270,-3.11,3.95,-8.47,63.23,0.62,3.53,5.85,1.36,54.38
2022,271,-1.57,5.14,-7.47,64.96,0.25,4.27,7.23,2.16,54.22
2022,272,-1.25,4.89,-5.78,75.48,2.62,3.11,7.86,0.28,54.12
2022,273,-1.85,3.47,-6.07,68.04,1.08,4.08,6.15,1.72,54.13
2022,274,-0.97,5.02,-5.83,69.7,0.08,5.69,10.23,2.29,54.08
2022,275,-0.62,5.13,-4.45,68.14,0.72,7.78,12.04,2.92,54.12
2022,276,-0.25,6.59,-4.66,65.95,0.62,5.68,8.74,2.82,54.33
2022,277,-0.37,6.45,-4.55,58.88,0.85,7.38,11.89,4.24,54.33
2022,278,-0.08,6.37,-4.79,65.69,1.81,5.72,10.5,2.9,54.27
2022,279,-0.99,3.46,-4.17,80.66,2.5,4.76,9.09,1.91,54.24
2022,280,-1.22,2.75,-3.69,79.82,0.54,4.09,7.77,0.6,54.22
2022,281,-0.95,4.52,-4.55,78.48,1.61,4.54,7.48,1.91,54.3
2022,282,-2.03,3.35,-5.79,80.8,3.35,2.68,5.72,0.26,54.35
2022,283,-1.36,4.04,-6.2,80.76,4.78,5.37,8.81,2.26,54.21
2022,284,-1.48,3.81,-5.65,67.38,0.75,9.42,12.95,4.9,54.0
2022,285,-2.98,1.6,-6.58,71.52,2.3,7.04,12.65,1.99,54.02
2022,286,-5.03,0.0,-8.56,73.04,3.95,4.27,9.04,0.21,54.1
2022,287,-5.81,-0.61,-10.05,72.07,0.76,5.56,8.89,3.12,54.1
2022,288,-7.4,-2.84,-13.02,69.11,0.07,2.67,4.92,0.79,54.32
2022,289,-5.69,-1.59,-8.85,61.64,0.0,2.19,4.7,0.64,54.41
2022,290,-6.73,-3.07,-10.84,75.06,0.07,4.42,7.29,0.47,54.28
2022,291,-7.57,-2.68,-12.91,75.97,0.3,4.59,8.69,2.18,53.92
2022,292,-7.8,-2.19,-13.28,67.26,0.22,6.83,10.96,2.05,53.73
2022,293,-9.11,-4.09,-15.05,73.19,0.2,3.32,4.75,1.66,54.04
2022,294,-8.01,-3.19,-12.81,73.25,0.71,3.48,6.25,1.73,54.23
2022,295,-7.33,-2.79,-11.16,70.66,0.04,2.12,3.83,0.6,54.34
2022,296,-7.08,-2.16,-11.1,72.4,0.16,5.69,9.05,2.85,54.18
2022,297,-8.68,-3.51,-14.27,70.54,0.64,4.15,6.5,2.04,54.11
2022,298,-7.79,-1.26,-12.95,62.51,0.3,5.04,8.59,3.11,53.98
2022,299,-8.13,-2.79,-12.07,73.87,0.69,6.04,8.95,3.45,53.94
2022,300,-8.9,-3.46,-15.06,61.56,0.0,5.61,10.35,2.56,53.97
2022,301,-10.91,-4.64,-17.41,60.14,0.25,5.71,11.98,1.21,53.98
2022,302,-11.41,-3.58,-19.5,47.12,0.0,5.35,7.71,3.67,54.2
2022,303,-9.43,-3.42,-15.74,60.29,0.0,3.36,6.35,1.18,54.36
2022,304,-7.85,-0.94,-14.68,54.56,0.0,6.84,10.18,2.79,54.13
2022,305,-7.94,-1.15,-15.11,52.12,0.0,7.72,12.24,4.56,53.98
2022,306,-9.89,-5.46,-14.61,69.99,0.06,4.17,6.45,2.04,53.93
2022,307,-11.11,-3.87,-17.61,56.88,0.0,4.41,7.55,2.25,54.12
2022,308,-9.93,-3.19,-15.41,53.8,0.0,6.0,9.75,3.8,54.25
2022,309,-9.9,-1.84,-17.53,49.95,0.0,6.38,9.6,4.13,54.25
2022,310,-9.32,-3.98,-14.06,68.88,0.13,4.64,6.63,2.64,53.97
2022,311,-8.19,-2.56,-12.04,60.27,0.0,6.35,11.08,3.14,54.01
2022,312,-8.55,-3.08,-12.94,63.42,0.1,6.61,9.66,3.32,53.96
2022,313,-9.47,-2.64,-16.03,61.63,0.0,6.48,10.82,3.52,53.89
2022,314,-9.7,-5.55,-13.93,69.11,0.0,8.19,12.68,3.51,53.66
2022,315,-13.17,-9.7,-17.37,74.07,0.0,3.48,5.22,2.02,53.68
2022,316,-13.67,-9.05,-17.63,71.66,0.84,5.42,10.96,1.16,53.53
2022,317,-16.29,-11.88,-20.67,68.94,0.02,5.34,9.8,1.61,53.6
2022,318,-13.5,-5.63,-21.31,62.73,0.0,7.76,12.19,5.26,53.65
2022,319,-12.14,-7.28,-16.25,68.64,0.0,7.05,12.0,1.85,53.72
2022,320,-12.55,-6.87,-18.75,69.94,0.0,7.02,11.6,2.63,53.47
2022,321,-12.75,-8.38,-17.39,63.6,0.0,7.76,12.05,3.6,53.46
2022,322,-15.34,-7.63,-22.28,57.39,0.0,5.79,9.19,3.26,53.92
2022,323,-11.61,-3.76,-18.83,52.77,0.0,7.49,11.41,3.9,53.82
2022,324,-10.47,-6.79,-15.07,62.67,0.26,9.94,14.93,4.49,53.5
2022,325,-13.76,-7.9,-18.08,59.74,0.05,5.71,8.89,3.0,53.69
2022,326,-12.99,-7.83,-18.64,56.89,0.71,8.15,14.29,3.32,53.63
2022,327,-15.67,-8.5,-22.02,56.53,0.0,3.38,6.08,1.77,53.85
2022,328,-16.75,-9.69,-23.16,55.11,0.0,6.31,11.12,2.67,54.08
2022,329,-14.29,-4.49,-21.62,54.65,0.0,6.88,10.8,4.49,54.07
2022,330,-12.37,-4.65,-20.32,52.87,0.0,8.28,13.16,6.14,53.7
2022,331,-14.01,-8.15,-19.26,71.82,0.0,7.19,12.5,3.82,53.47
2022,332,-14.9,-7.01,-21.22,65.96,0.0,7.08,12.0,4.88,53.62
2022,333,-14.31,-5.55,-21.71,49.09,0.0,7.95,13.47,4.31,53.73
2022,334,-14.19,-6.34,-21.06,51.96,0.0,8.62,13.69,4.98,53.69
2022,335,-15.31,-7.43,-22.05,57.36,0.0,7.81,11.94,4.16,53.73
2022,336,-14.02,-5.57,-21.32,56.04,0.0,9.48,15.19,5.69,53.58
2022,337,-12.56,-7.13,-17.26,58.52,0.0,9.74,14.78,6.13,53.52
2022,338,-14.89,-7.46,-20.96,57.36,0.0,7.02,12.06,4.1,53.72
2022,339,-15.42,-7.12,-21.1,52.43,0.0,7.43,12.94,4.31,53.67
2022,340,-16.01,-7.9,-22.18,53.36,0.0,6.9,10.97,4.49,53.6
2022,341,-15.47,-8.62,-20.05,55.34,0.0,7.78,11.27,5.72,53.58
2022,342,-15.67,-6.96,-22.51,54.88,0.0,7.7,13.02,5.21,53.62
2022,343,-15.36,-7.6,-21.27,63.06,0.0,8.03,14.31,4.3,53.54
2022,344,-15.2,-7.64,-20.48,54.75,0.01,10.0,15.52,5.31,53.54
2022,345,-15.94,-9.07,-20.89,56.13,0.35,9.28,13.96,6.18,53.71
2022,346,-14.93,-5.7,-21.92,49.31,0.0,9.35,16.04,6.16,53.67
2022,347,-16.07,-8.06,-21.56,52.25,0.0,8.0,14.35,4.39,53.67
2022,348,-16.38,-7.15,-22.98,51.28,0.0,7.36,12.51,4.21,53.61
2022,349,-17.7,-10.74,-22.71,53.44,0.0,7.6,12.58,4.19,53.57
2022,350,-19.34,-12.58,-24.73,76.03,0.0,5.79,8.61,2.99,53.71
2022,351,-19.05,-11.35,-24.73,73.89,0.0,4.71,8.32,3.18,53.77
2022,352,-18.77,-9.05,-26.0,54.73,0.0,6.04,11.09,3.73,53.65
2022,353,-18.45,-10.06,-23.61,57.83,0.0,6.15,10.41,2.52,53.43
2022,354,-18.27,-9.49,-22.83,58.64,0.0,4.28,10.34,0.52,53.47
2022,355,-18.09,-8.66,-24.79,48.77,0.0,7.54,13.86,4.31,53.36
2022,356,-18.82,-9.33,-25.97,51.53,0.0,4.97,8.68,3.4,53.37
2022,357,-17.88,-7.47,-25.48,47.9,0.0,7.01,12.88,4.53,53.39
2022,358,-17.57,-10.76,-23.46,55.94,0.0,7.64,11.56,4.02,53.09
2022,359,-19.46,-15.19,-23.11,68.81,0.0,5.61,9.34,3.57,53.15
2022,360,-19.84,-13.22,-25.88,68.58,0.0,6.06,10.68,2.98,53.16
2022,361,-20.55,-13.69,-25.81,59.75,0.08,3.85,7.45,1.67,53.21
2022,362,-21.95,-16.48,-26.75,59.33,0.04,4.6,8.44,1.7,53.32
2022,363,-21.33,-13.55,-28.19,63.97,0.0,6.52,12.12,3.21,53.36
2022,364,-16.73,-11.41,-21.42,77.07,1.14,4.44,9.61,1.85,53.32
2022,365,-17.33,-13.19,-20.11,70.59,0.19,4.63,8.79,0.98,53.22
2023,1,-20.14,-15.51,-24.88,65.46,0.02,6.27,10.52,2.15,53.29
2023,2,-18.39,-12.38,-24.63,61.49,0.0,3.83,6.34,1.64,53.35
2023,3,-18.07,-14.28,-22.38,67.86,0.09,7.99,13.62,3.33,53.18
2023,4,-20.09,-13.8,-25.57,58.76,0.01,5.12,10.22,2.45,53.41
2023,5,-21.75,-14.53,-29.12,54.7,0.0,3.68,6.37,1.11,54.14
2023,6,-21.27,-12.28,-28.01,46.29,0.0,5.21,7.87,2.36,54.18
2023,7,-20.25,-9.61,-28.14,58.68,0.0,6.71,10.28,4.85,53.92
2023,8,-18.05,-8.25,-25.24,75.44,0.0,6.04,8.87,4.34,53.87
2023,9,-15.92,-6.64,-23.79,70.32,0.0,7.27,10.72,5.16,53.92
2023,10,-17.1,-10.11,-22.95,71.21,0.12,7.33,10.57,4.62,53.59
2023,11,-17.24,-8.55,-25.42,62.8,0.01,8.61,12.57,5.04,53.32
2023,12,-15.25,-11.41,-18.09,66.56,0.0,11.53,16.59,5.38,52.78
2023,13,-16.35,-13.84,-19.37,54.66,0.0,9.12,12.11,6.68,52.85
2023,14,-16.35,-14.25,-19.01,59.49,0.0,9.94,14.34,6.35,52.76
2023,15,-19.01,-11.96,-25.68,48.42,0.11,9.08,16.3,4.44,52.79
2023,16,-18.74,-14.11,-23.15,50.36,0.33,9.78,16.11,2.37,52.76
2023,17,-20.62,-14.2,-25.88,57.23,0.0,5.76,12.14,1.63,52.78
2023,18,-21.74,-16.53,-26.89,52.78,0.0,6.67,11.42,3.56,53.02
2023,19,-20.71,-13.05,-29.94,63.9,0.0,6.35,9.71,3.8,53.13
2023,20,-16.96,-10.83,-24.87,75.11,0.6,9.47,13.38,5.64,53.06
2023,21,-15.99,-13.2,-19.2,66.37,0.69,12.09,16.84,8.31,52.96
2023,22,-18.45,-10.88,-24.63,59.18,0.01,9.78,15.53,5.66,53.09
2023,23,-19.98,-10.8,-27.88,61.33,0.0,5.16,8.64,3.65,53.38
2023,24,-16.67,-9.27,-25.11,60.35,0.0,10.21,15.99,4.82,53.33
2023,25,-13.28,-7.43,-19.54,74.14,0.0,12.87,18.65,7.89,53.32
2023,26,-15.19,-8.73,-21.09,58.06,0.0,9.65,14.94,4.18,53.53
2023,27,-16.85,-8.19,-23.46,62.53,0.0,8.23,13.59,5.44,53.55
2023,28,-18.22,-8.91,-25.16,54.5,0.0,6.18,9.61,3.73,53.75
2023,29,-15.94,-5.12,-24.65,50.57,0.0,6.97,12.52,4.22,53.83
2023,30,-14.24,-4.29,-21.82,58.91,0.0,9.34,15.43,5.37,53.91
2023,31,-14.13,-6.32,-21.08,62.1,0.0,8.92,14.55,4.95,53.56
2023,32,-16.77,-12.09,-23.34,53.09,0.0,9.84,15.0,4.25,53.44
2023,33,-18.08,-8.69,-25.8,48.69,0.0,7.84,11.87,3.68,53.63
2023,34,-15.83,-7.78,-23.49,54.96,0.0,6.29,7.87,4.93,53.49
2023,35,-15.88,-9.36,-23.39,67.95,0.32,5.34,7.42,2.68,53.36
2023,36,-16.33,-10.37,-23.1,65.23,0.16,4.85,8.0,2.09,53.28
2023,37,-15.26,-7.5,-22.01,58.58,0.0,6.51,11.45,3.67,53.09
2023,38,-17.65,-11.88,-22.43,67.63,0.0,6.37,10.59,3.23,52.96
2023,39,-19.06,-12.83,-24.34,64.8,0.0,5.51,10.22,3.0,53.16
2023,40,-17.89,-12.04,-24.34,56.0,0.0,8.11,12.53,4.8,53.09
2023,41,-14.34,-8.84,-21.32,58.93,0.0,13.01,16.38,7.39,52.95
